VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2/7/2016 18:22,2/7/2016 18:41,1,3.6,-73.98761749,40.77148056,1,Y,-73.94553375,40.77769852,2,15.5,0,0.5,0,0,0.3,16.3,,
1,2/18/2016 19:46,2/18/2016 19:51,1,1.1,-73.96292877,40.76662827,1,Y,-73.95149231,40.77941513,1,5.5,1,0.5,1.45,0,0.3,8.75,,
1,2/7/2016 2:25,2/7/2016 2:26,1,1.4,-74.02346802,40.7701416,5,Y,-74.02346802,40.77013779,2,0,0,0,0,0,0.3,0.3,,
1,2/29/2016 8:30,2/29/2016 8:38,3,1.4,-74.01735687,40.7072258,1,Y,-74.00312042,40.7077446,1,8,0,0.5,1.75,0,0.3,10.55,,
1,2/14/2016 13:06,2/14/2016 13:11,1,0.6,-73.98671722,40.73706818,1,Y,-73.9934845,40.7421875,1,5.5,0,0.5,1,0,0.3,7.3,,
1,2/11/2016 14:21,2/11/2016 14:44,1,4.8,-73.97818756,40.7549324,1,Y,-74.04769897,40.74313354,1,19.5,0,0.5,4.06,0,0.3,24.36,,
1,2/27/2016 11:49,2/27/2016 12:00,1,0.8,-74.00775146,40.73876572,1,Y,-74.00128174,40.72928619,1,7.5,0,0.5,2.5,0,0.3,10.8,,
1,2/10/2016 9:39,2/10/2016 9:47,2,1.3,-73.98794556,40.73765564,1,Y,-73.97533417,40.75397491,1,7.5,0,0.5,1.65,0,0.3,9.95,,
1,2/20/2016 1:25,2/20/2016 1:31,1,1.7,-73.99238586,40.74870682,1,Y,-73.9882431,40.73173904,2,7,0.5,0.5,0,0,0.3,8.3,,
1,2/2/2016 10:50,2/2/2016 11:02,2,1.2,-73.98408508,40.74904251,1,Y,-73.97439575,40.75522995,2,8.5,0,0.5,0,0,0.3,9.3,,
1,2/27/2016 1:07,2/27/2016 1:24,2,4.4,-73.99965668,40.72698212,1,Y,-73.98874664,40.77747345,1,16.5,0.5,0.5,4.45,0,0.3,22.25,,
1,2/27/2016 12:52,2/27/2016 13:05,1,2.2,-74.00041962,40.72124863,1,Y,-73.990242,40.74266815,2,10.5,0,0.5,0,0,0.3,11.3,,
1,2/14/2016 17:45,2/14/2016 17:56,1,1.8,-73.96961212,40.75675201,1,Y,-73.95589447,40.77243423,1,9,0,0.5,1.2,0,0.3,11,,
1,2/11/2016 18:54,2/11/2016 19:00,1,1.2,-73.97136688,40.79441833,1,Y,-73.95821381,40.78465652,1,7,1,0.5,1.75,0,0.3,10.55,,
1,2/23/2016 7:53,2/23/2016 8:13,1,6.4,-73.90557861,40.77259827,1,Y,-73.93728638,40.82440948,1,21,0,0.5,5.47,5.54,0.3,32.81,,
1,2/24/2016 16:31,2/24/2016 17:08,1,8.9,-73.98960876,40.735672,1,Y,-73.88526154,40.77260208,1,30,1,0.5,9.3,5.54,0.3,46.64,,
1,2/4/2016 18:33,2/4/2016 18:49,3,2.4,-73.974823,40.75741196,1,Y,-73.98355103,40.7301712,2,11.5,1,0.5,0,0,0.3,13.3,,
1,2/7/2016 22:04,2/7/2016 22:29,1,11.4,-73.99448395,40.75592041,1,Y,-73.83039856,40.75986862,1,33.5,0.5,0.5,8.05,5.54,0.3,48.39,,
1,2/23/2016 16:05,2/23/2016 16:05,1,1.3,-74.0056076,40.72557831,1,Y,-74.00559998,40.72558212,3,2.5,1,0.5,0,3.2,0.3,7.5,,
1,2/25/2016 9:03,2/25/2016 9:16,1,1.9,-73.96862793,40.78633118,1,Y,-73.98217773,40.76200104,1,10.5,0,0.5,1.7,0,0.3,13,,
1,2/3/2016 21:13,2/3/2016 21:23,1,2,-74.00791168,40.70583344,1,Y,-73.99339294,40.72739029,1,9,0.5,0.5,2.05,0,0.3,12.35,,
1,2/3/2016 16:46,2/3/2016 16:53,1,1.1,-73.98006439,40.78379059,1,Y,-73.96823883,40.78821182,2,6.5,1,0.5,0,0,0.3,8.3,,
1,2/26/2016 4:08,2/26/2016 4:16,1,2.1,-73.96431732,40.80249405,1,Y,-73.9418335,40.82311249,2,8,0.5,0.5,0,0,0.3,9.3,,
1,2/11/2016 6:49,2/11/2016 7:01,1,2.8,-73.97825623,40.78639603,1,Y,-73.97629547,40.75497818,1,11.5,0,0.5,2.45,0,0.3,14.75,,
1,2/11/2016 17:59,2/11/2016 18:06,3,1.3,-73.96492767,40.80676651,1,Y,-73.97544861,40.79032135,1,7,1,0.5,1.76,0,0.3,10.56,,
1,2/7/2016 19:11,2/7/2016 19:24,2,2.7,-73.99726868,40.71421432,1,Y,-73.98643494,40.74602127,1,11.5,1,0.5,2.65,0,0.3,15.95,,
1,2/28/2016 14:54,2/28/2016 15:16,1,7.7,-73.8730011,40.77399445,1,Y,-73.97673798,40.74584961,1,24,0,0.5,6.05,5.54,0.3,36.39,,
1,2/5/2016 19:31,2/5/2016 19:49,1,4.1,-73.96718597,40.75669479,1,Y,-73.96631622,40.80166626,1,15.5,1,0.5,3.45,0,0.3,20.75,,
1,2/6/2016 6:07,2/6/2016 6:14,1,2.2,-73.98544312,40.76834488,1,Y,-74.00747681,40.74300766,1,8,0,0.5,2.6,0,0.3,11.4,,
1,2/12/2016 19:49,2/12/2016 20:25,1,16.1,-73.78368378,40.6463623,2,Y,-73.97666168,40.74621964,3,52,4.5,0.5,0,0,0.3,57.3,,
1,2/18/2016 22:16,2/18/2016 22:22,1,1.2,-73.98547363,40.74737167,1,Y,-73.97885895,40.73647308,1,6,0.5,0.5,1.46,0,0.3,8.76,,
1,2/21/2016 13:45,2/21/2016 13:45,1,0,-74.01044464,40.71868896,1,Y,0,0,2,7,0,0.5,0,0,0.3,7.8,,
1,2/13/2016 19:38,2/13/2016 20:00,1,2,-74.0043869,40.73336029,1,Y,-73.98435974,40.7429924,2,14,0,0.5,0,0,0.3,14.8,,
1,2/16/2016 18:11,2/16/2016 18:45,1,9.3,-74.00561523,40.75089264,1,Y,-73.95415497,40.64725113,1,31.5,1,0.5,6,5.54,0.3,44.84,,
1,2/5/2016 15:59,2/5/2016 16:03,1,0.5,-73.98517609,40.72790527,1,Y,-73.978508,40.72970581,1,4.5,0,0.5,0.5,0,0.3,5.8,,
1,2/25/2016 17:34,2/25/2016 17:51,1,1.5,-73.98291016,40.76917267,1,Y,-73.96845245,40.75918579,1,11.5,1,0.5,2.65,0,0.3,15.95,,
1,2/29/2016 15:05,2/29/2016 15:41,1,16.9,-73.78979492,40.646492,2,Y,-73.96955109,40.75719833,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/20/2016 16:08,2/20/2016 16:14,1,1.2,-73.99113464,40.71757507,1,Y,-73.97558594,40.71912003,2,6.5,0,0.5,0,0,0.3,7.3,,
1,2/17/2016 2:36,2/17/2016 2:53,1,8,-73.93874359,40.74982071,1,Y,-73.93103027,40.85522461,1,24.5,0.5,0.5,3,0,0.3,28.8,,
1,2/23/2016 20:49,2/23/2016 21:07,1,2.6,-74.00188446,40.72449112,1,Y,-73.97407532,40.74409485,2,13.5,0.5,0.5,0,0,0.3,14.8,,
1,2/13/2016 22:56,2/13/2016 23:21,1,6.2,-73.94953918,40.78475189,1,Y,-74.00321198,40.73318863,1,23.5,0.5,0.5,3,0,0.3,27.8,,
1,2/23/2016 14:12,2/23/2016 14:38,1,9.2,-73.98661041,40.74578857,1,Y,-73.87242126,40.77439499,1,28,0,0.5,1.71,5.54,0.3,36.05,,
1,2/6/2016 12:44,2/6/2016 12:52,1,1.6,-73.99152374,40.75029755,1,Y,-73.99765778,40.72995758,1,8,0,0.5,1.75,0,0.3,10.55,,
1,2/14/2016 12:46,2/14/2016 12:51,1,0.4,-73.98472595,40.75186539,1,Y,-73.98770905,40.75078583,1,5,0,0.5,1,0,0.3,6.8,,
1,2/4/2016 18:42,2/4/2016 18:48,1,0.6,-73.98907471,40.73674011,1,Y,-73.99641418,40.73259735,1,5.5,1,0.5,1.45,0,0.3,8.75,,
1,2/3/2016 20:04,2/3/2016 20:22,1,3.6,-73.98124695,40.68987656,1,Y,-73.92970276,40.70294189,1,15,0.5,0.5,4.05,0,0.3,20.35,,
1,2/14/2016 14:24,2/14/2016 14:52,2,10.5,-73.86361694,40.7698555,1,Y,-73.97926331,40.78503418,1,33,0,0.5,7.85,5.54,0.3,47.19,,
1,2/22/2016 15:58,2/22/2016 16:02,1,0.6,-73.95593262,40.77627563,1,Y,-73.94689178,40.77627563,2,5,1,0.5,0,0,0.3,6.8,,
1,2/8/2016 12:10,2/8/2016 14:10,0,0,-73.97926331,40.76137161,99,Y,0,0,1,34,0,0.5,6.96,0,0.3,41.76,,
1,2/25/2016 19:19,2/25/2016 19:28,1,2.7,0,0,1,Y,0,0,1,10,1,0.5,2.35,0,0.3,14.15,,
1,2/7/2016 0:28,2/7/2016 0:59,1,19,-73.77676392,40.64529037,2,Y,-73.95383453,40.78717422,1,52,0,0.5,9,5.54,0.3,67.34,,
1,2/1/2016 17:29,2/1/2016 18:04,1,6.9,-73.97518921,40.75528717,1,Y,-74.01443481,40.71719742,1,26.5,1,0.5,5.65,0,0.3,33.95,,
1,2/18/2016 19:34,2/18/2016 19:50,3,1.5,-74.00280762,40.74945068,1,Y,-73.99484253,40.73476028,1,10.5,1,0.5,2.45,0,0.3,14.75,,
1,2/26/2016 19:29,2/26/2016 19:46,2,2.3,-73.94871521,40.77828217,1,Y,-73.97432709,40.7614975,1,13,1,0.5,4.4,0,0.3,19.2,,
1,2/4/2016 19:58,2/4/2016 20:13,1,3.3,-73.99002075,40.77166748,1,Y,-73.95223236,40.79148483,1,12.5,0.5,0.5,3.45,0,0.3,17.25,,
1,2/13/2016 12:57,2/13/2016 13:02,1,0.4,-73.99100494,40.73325729,1,Y,-73.98609924,40.72944641,1,5.5,0,0.5,1.25,0,0.3,7.55,,
1,2/19/2016 18:26,2/19/2016 18:32,1,0.7,-73.9598465,40.77350998,1,Y,-73.94985199,40.7686882,2,6,1,0.5,0,0,0.3,7.8,,
1,2/6/2016 18:31,2/6/2016 18:37,1,0.6,-73.98406219,40.77060318,1,Y,-73.9825058,40.76432419,2,5.5,0,0.5,0,0,0.3,6.3,,
1,2/27/2016 8:53,2/27/2016 8:56,1,0.5,-73.95581055,40.77634811,1,Y,-73.95848083,40.78139496,1,4.5,0,0.5,0.9,0,0.3,6.2,,
1,2/8/2016 22:46,2/8/2016 23:05,1,9.5,-73.86378479,40.76980591,1,Y,-73.99022675,40.74676514,1,28,0.5,0.5,6.95,5.54,0.3,41.79,,
1,2/25/2016 7:42,2/25/2016 7:45,1,0.3,-73.94287109,40.79006195,1,Y,-73.94307709,40.78594589,2,4,0,0.5,0,0,0.3,4.8,,
1,2/3/2016 13:49,2/3/2016 13:55,1,0.9,-73.98718262,40.77600479,1,Y,-73.97686005,40.78339386,1,5.5,0,0.5,1.57,0,0.3,7.87,,
1,2/16/2016 10:42,2/16/2016 10:52,1,1.2,-73.98066711,40.7338295,1,Y,-73.9688797,40.75026321,1,8,0,0.5,1.75,0,0.3,10.55,,
1,2/3/2016 10:46,2/3/2016 10:59,1,2.8,-73.94659424,40.77640533,1,Y,-73.94580841,40.80709839,2,11.5,0,0.5,0,0,0.3,12.3,,
1,2/25/2016 14:11,2/25/2016 14:17,1,0.6,-74.01194763,40.70314407,1,Y,-74.00699615,40.70924759,1,5.5,0,0.5,0,0,0.3,6.3,,
1,2/12/2016 14:46,2/12/2016 15:20,1,9.1,-73.98725128,40.74489212,1,Y,-73.87120819,40.77404022,1,31,0,0.5,7.45,5.54,0.3,44.79,,
1,2/8/2016 20:29,2/8/2016 20:43,1,1.7,-73.99638367,40.76265717,1,Y,-73.97760773,40.75062561,1,10,0.5,0.5,2.8,0,0.3,14.1,,
1,2/4/2016 18:39,2/4/2016 18:53,1,1,-73.97489929,40.74970245,1,Y,-73.97720337,40.76107788,1,9.5,1,0.5,2.25,0,0.3,13.55,,
1,2/11/2016 7:53,2/11/2016 8:05,1,1.4,-73.97691345,40.75296402,1,Y,-73.98331451,40.76612091,1,9,0,0.5,1.95,0,0.3,11.75,,
1,2/25/2016 11:10,2/25/2016 11:21,1,1.9,-73.96248627,40.76321411,1,Y,-73.97297668,40.74339676,1,10.5,0,0.5,2.25,0,0.3,13.55,,
1,2/16/2016 20:30,2/16/2016 20:54,1,12.7,-73.97180176,40.75770187,1,Y,-74.02381134,40.63646317,1,35.5,0.5,0.5,8.45,5.45,0.3,50.7,,
1,2/23/2016 14:25,2/23/2016 14:32,1,1.1,-73.9827652,40.72137833,1,Y,-73.99531555,40.71363831,2,6.5,0,0.5,0,0,0.3,7.3,,
1,2/3/2016 17:39,2/3/2016 18:49,1,16.3,-73.87097931,40.77379227,1,Y,-73.92539978,40.63292694,2,54.5,1,0.5,0,0,0.3,56.3,,
1,2/15/2016 11:02,2/15/2016 11:12,1,1.4,-74.00863647,40.73828125,1,Y,-73.99486542,40.7501564,1,8,0,0.5,1.5,0,0.3,10.3,,
1,2/17/2016 17:44,2/17/2016 18:03,1,1.6,-73.97086334,40.74731445,1,Y,-73.95523834,40.76901245,1,13.5,1,0.5,3,0,0.3,18.3,,
1,2/16/2016 13:07,2/16/2016 13:40,1,3.9,-73.98862457,40.69486237,1,Y,-73.92763519,40.69477844,3,21.5,0,0.5,0,0,0.3,22.3,,
1,2/27/2016 11:44,2/27/2016 11:52,1,2.1,-73.98620605,40.7264061,1,Y,-73.97556305,40.75144958,1,9,0,0.5,2,0,0.3,11.8,,
1,2/19/2016 20:31,2/19/2016 20:45,1,2.7,-73.99563599,40.74908447,1,Y,-73.97966003,40.78375626,1,12,0.5,0.5,2.65,0,0.3,15.95,,
1,2/3/2016 8:00,2/3/2016 8:27,2,10.6,-73.99128723,40.73188782,1,Y,-73.8657074,40.7709465,2,32,0,0.5,0,5.54,0.3,38.34,,
1,2/4/2016 17:21,2/4/2016 17:33,1,2.2,-73.96098328,40.81183243,1,Y,-73.94132996,40.83579636,1,10.5,1,0.5,3.07,0,0.3,15.37,,
1,2/3/2016 14:15,2/3/2016 15:02,1,17.5,-73.77662659,40.64540482,2,Y,-73.98806763,40.74129105,1,52,0,0.5,14.55,5.54,0.3,72.89,,
1,2/4/2016 8:39,2/4/2016 8:51,1,1.3,-73.97261047,40.74341583,1,Y,-73.98801422,40.73762131,1,9,0,0.5,1.95,0,0.3,11.75,,
1,2/3/2016 0:30,2/3/2016 0:51,3,5.4,-73.98013306,40.68182755,1,Y,-74.00585938,40.74023438,1,19,0.5,0.5,4.05,0,0.3,24.35,,
1,2/2/2016 14:37,2/2/2016 14:54,3,1.6,-73.96266937,40.77944183,1,Y,-73.97746277,40.75822067,2,11.5,0,0.5,0,0,0.3,12.3,,
1,2/14/2016 10:27,2/14/2016 10:35,3,1.4,0,0,1,Y,-73.9770813,40.76133347,2,7,0,0.5,0,0,0.3,7.8,,
1,2/11/2016 1:41,2/11/2016 1:46,1,1.8,-74.00254059,40.7498436,1,Y,-73.98631287,40.77232361,1,7,0.5,0.5,1.65,0,0.3,9.95,,
1,2/29/2016 12:59,2/29/2016 13:02,1,0.7,-73.96741486,40.79289246,1,Y,-73.95610046,40.78803253,2,4,0,0.5,0,0,0.3,4.8,,
1,2/1/2016 21:08,2/1/2016 21:22,1,4.9,-74.01550293,40.71451569,1,Y,-73.99010468,40.77582932,1,16.5,0.5,0.5,3.56,0,0.3,21.36,,
1,2/14/2016 1:11,2/14/2016 1:19,1,1.1,-73.99678802,40.76348495,1,Y,-73.98253632,40.76390839,1,7,0.5,0.5,1.66,0,0.3,9.96,,
1,2/2/2016 19:37,2/2/2016 19:48,1,1.2,-73.98874664,40.72827148,1,Y,-74.00227356,40.73045731,1,8.5,1,0.5,2,0,0.3,12.3,,
1,2/1/2016 13:07,2/1/2016 13:14,1,0.8,-73.99751282,40.73677063,1,Y,-74.00960541,40.73712921,1,6,0,0.5,1.25,0,0.3,8.05,,
1,2/23/2016 14:42,2/23/2016 15:07,2,5,-73.98988342,40.75683594,1,Y,-73.98080444,40.71327972,2,20.5,0,0.5,0,0,0.3,21.3,,
1,2/15/2016 18:18,2/15/2016 18:27,1,1.4,-73.98580933,40.7677803,1,Y,-73.96764374,40.75605774,1,7.5,0,0.5,1,0,0.3,9.3,,
1,2/9/2016 22:25,2/9/2016 22:36,1,1.9,-73.98898315,40.72700882,1,Y,-73.98035431,40.74798584,1,10,0.5,0.5,1,0,0.3,12.3,,
1,2/24/2016 23:18,2/25/2016 0:03,1,18.8,-74.00893402,40.70610428,1,Y,-73.8516922,40.89395142,2,54.5,0.5,0.5,0,0,0.3,55.8,,
1,2/18/2016 8:58,2/18/2016 9:28,1,6.1,-73.9837265,40.72137451,1,Y,-73.98336029,40.77935791,1,25,0,0.5,7.7,0,0.3,33.5,,
1,2/6/2016 5:47,2/6/2016 5:57,1,2.2,-73.95472717,40.82007599,1,Y,-73.94637299,40.8380661,1,9.5,0.5,0.5,2.15,0,0.3,12.95,,
1,2/24/2016 22:57,2/24/2016 23:24,1,9.7,-74.01150513,40.71001053,1,Y,-73.95891571,40.606987,1,29.5,0.5,0.5,7.7,0,0.3,38.5,,
1,2/11/2016 12:24,2/11/2016 12:29,1,0.6,-73.98873138,40.73203278,1,Y,-73.98878479,40.72576141,2,5,0,0.5,0,0,0.3,5.8,,
1,2/4/2016 12:13,2/4/2016 12:24,1,1.3,-73.95695496,40.78064346,1,Y,-73.97027588,40.76791,2,9,0,0.5,0,0,0.3,9.8,,
1,2/18/2016 23:19,2/18/2016 23:27,1,1.6,-73.97988892,40.7431221,1,Y,-73.99239349,40.73037338,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2/11/2016 23:11,2/11/2016 23:28,2,8.1,-73.87090302,40.77375412,1,Y,-73.97194672,40.74966812,1,24,0.5,0.5,5,5.54,0.3,35.84,,
1,2/14/2016 0:54,2/14/2016 1:11,2,2.1,-73.99372101,40.71827316,1,Y,-73.99862671,40.74026871,2,12,0.5,0.5,0,0,0.3,13.3,,
1,2/6/2016 11:51,2/6/2016 11:58,1,1.2,0,0,1,Y,-73.96382141,40.69206619,1,6.5,0,0.5,0.7,0,0.3,8,,
1,2/29/2016 16:08,2/29/2016 16:18,1,1.6,-73.9875412,40.72444534,1,Y,-73.98970032,40.74163055,1,9,1,0.5,2.16,0,0.3,12.96,,
1,2/13/2016 15:30,2/13/2016 15:31,1,1.9,-73.78260803,40.64404297,2,Y,-73.78260803,40.64404297,1,52,0,0.5,6.5,5.54,0.3,64.84,,
1,2/21/2016 3:02,2/21/2016 3:14,3,2.4,-73.9959259,40.76467133,1,Y,-74.00913239,40.73829269,1,11,0.5,0.5,1.23,0,0.3,13.53,,
1,2/22/2016 15:44,2/22/2016 16:01,1,3.9,-73.98732758,40.75028229,1,Y,-73.96505737,40.79185104,2,14.5,0,0.5,0,0,0.3,15.3,,
1,2/21/2016 16:51,2/21/2016 17:11,1,8.6,-73.86351013,40.76996994,1,Y,-73.97573853,40.74464417,1,26.5,0,0.5,8.2,5.54,0.3,41.04,,
1,2/18/2016 12:49,2/18/2016 12:54,1,0.7,-73.96524048,40.76913071,1,Y,-73.95533752,40.76929855,2,5,0,0.5,0,0,0.3,5.8,,
1,2/14/2016 14:29,2/14/2016 14:39,1,0.4,-73.97863007,40.7564621,1,Y,-73.98498535,40.75616074,2,7,0,0.5,0,0,0.3,7.8,,
1,2/15/2016 23:07,2/15/2016 23:42,2,18.9,-73.78258514,40.64437866,2,Y,-73.98487854,40.76200485,2,52,0,0.5,0,5.54,0.3,58.34,,
1,2/1/2016 21:41,2/1/2016 21:54,1,2.7,-73.98318481,40.76777267,1,Y,-73.95121002,40.78600311,1,11,0.5,0.5,3.05,0,0.3,15.35,,
1,2/9/2016 10:10,2/9/2016 10:35,1,6,-74.00498199,40.70739365,1,Y,-73.9821701,40.76278687,1,22.5,0,0.5,4.65,0,0.3,27.95,,
1,2/16/2016 10:45,2/16/2016 10:52,1,0.9,-73.99879456,40.7396965,1,Y,-74.00824738,40.73721313,1,6.5,0,0.5,1.45,0,0.3,8.75,,
1,2/20/2016 0:09,2/20/2016 0:31,1,5.5,-73.99060059,40.72768784,1,Y,-73.97908783,40.78952026,1,19.5,0.5,0.5,4.15,0,0.3,24.95,,
1,2/9/2016 20:46,2/9/2016 20:54,1,1.6,-73.98461914,40.74803925,1,Y,-74.00545502,40.74593735,1,8,0,0.5,0,0,0.3,8.8,,
1,2/9/2016 10:10,2/9/2016 10:24,1,1.6,-73.96829224,40.76488495,1,Y,-73.95761871,40.78453827,1,10.5,0,0.5,3.35,0,0.3,14.65,,
1,2/12/2016 15:18,2/12/2016 16:03,1,8.9,-73.87485504,40.77404022,1,Y,-73.99159241,40.75596237,2,35.5,0,0.5,0,5.54,0.3,41.84,,
1,2/18/2016 16:05,2/18/2016 16:20,1,1.6,-73.99407959,40.75122833,1,Y,-73.97405243,40.75737381,2,10.5,1,0.5,0,0,0.3,12.3,,
1,2/14/2016 13:17,2/14/2016 13:38,1,1.9,-73.98944092,40.74813843,1,Y,-73.99306488,40.76528549,1,14,0,0.5,3.7,0,0.3,18.5,,
1,2/28/2016 0:32,2/28/2016 0:42,4,2.5,0,0,1,Y,0,0,2,10.5,0.5,0.5,0,0,0.3,11.8,,
1,2/25/2016 18:20,2/25/2016 18:51,1,8.7,-73.87445068,40.77399826,1,Y,-73.9887619,40.7480545,1,29,1,0.5,7.25,5.54,0.3,43.59,,
1,2/20/2016 18:19,2/20/2016 18:34,2,2.2,-73.97145081,40.76022339,1,Y,-73.97844696,40.78289413,1,11.5,0,0.5,2.45,0,0.3,14.75,,
1,2/11/2016 16:53,2/11/2016 16:55,1,0.5,-73.98484039,40.76416397,1,Y,-73.98555756,40.75992966,1,4,1,0.5,1.15,0,0.3,6.95,,
1,2/19/2016 2:16,2/19/2016 2:25,1,5,-73.97203064,40.79423904,1,Y,-73.93347168,40.84727478,1,15.5,0.5,0.5,3.35,0,0.3,20.15,,
1,2/19/2016 21:31,2/19/2016 21:36,1,0.9,-73.97814178,40.76319122,1,Y,-73.98209381,40.77482986,2,6,0.5,0.5,0,0,0.3,7.3,,
1,2/14/2016 13:02,2/14/2016 13:12,1,1.9,-74.00938416,40.71567917,1,Y,-73.9985733,40.73234558,1,9.5,0,0.5,2.05,0,0.3,12.35,,
1,2/29/2016 16:39,2/29/2016 16:45,4,1.1,-73.96399689,40.75454712,1,Y,-73.96422577,40.76695633,1,6,1,0.5,1.55,0,0.3,9.35,,
1,2/24/2016 11:42,2/24/2016 12:02,1,1.2,0,0,1,Y,0,0,1,13,0,0.5,2.75,0,0.3,16.55,,
1,2/11/2016 8:01,2/11/2016 8:29,1,10.4,-73.99240112,40.74890137,1,Y,-73.86183167,40.76842499,1,33.5,0,0.5,7.95,5.54,0.3,47.79,,
1,2/5/2016 1:51,2/5/2016 2:01,1,1.4,-73.95235443,40.82409286,1,Y,-73.94551086,40.81518555,1,8.5,0.5,0.5,1.95,0,0.3,11.75,,
1,2/22/2016 20:12,2/22/2016 20:26,1,2.7,-73.99391174,40.72108078,1,Y,-73.99221802,40.74912643,1,11.5,0.5,0.5,1.5,0,0.3,14.3,,
1,2/15/2016 15:02,2/15/2016 15:10,1,1.3,-73.99328613,40.75218964,1,Y,-74.0019455,40.75099564,1,7,0,0.5,1.95,0,0.3,9.75,,
1,2/29/2016 22:20,2/29/2016 22:32,1,1.8,-74.00685883,40.73550797,1,Y,-73.99777222,40.71809769,2,9,0.5,0.5,0,0,0.3,10.3,,
1,2/23/2016 20:53,2/23/2016 21:13,1,3.7,-73.98982239,40.72954941,1,Y,-73.95630646,40.74740601,1,15.5,0.5,0.5,1.5,5.54,0.3,23.84,,
1,2/13/2016 16:00,2/13/2016 16:06,1,1.5,-73.95748138,40.77659225,1,Y,-73.97458649,40.78668594,2,6.5,0,0.5,0,0,0.3,7.3,,
1,2/14/2016 3:57,2/14/2016 4:05,1,1.3,-74.00609589,40.73985291,1,Y,-73.99131775,40.7470932,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2/9/2016 13:43,2/9/2016 13:58,2,1.7,-73.97693634,40.76438522,1,Y,-73.98675537,40.74330521,1,10.5,0,0.5,2.25,0,0.3,13.55,,
1,2/10/2016 17:03,2/10/2016 17:16,2,1.9,-73.98979187,40.74411774,1,Y,-74.00366211,40.72260284,1,9.5,1,0.5,2,0,0.3,13.3,,
1,2/2/2016 17:24,2/2/2016 17:28,1,0.6,-73.98697662,40.73577881,1,Y,-73.98744965,40.74069977,1,4.5,1,0.5,1.25,0,0.3,7.55,,
1,2/16/2016 8:54,2/16/2016 9:05,1,1.6,-73.94992065,40.7843895,1,Y,-73.95327759,40.76768494,2,9,0,0.5,0,0,0.3,9.8,,
1,2/21/2016 13:37,2/21/2016 13:39,1,0.6,-73.95573425,40.77693939,1,Y,-73.95226288,40.78384399,2,4,0,0.5,0,0,0.3,4.8,,
1,2/3/2016 23:40,2/3/2016 23:54,1,8.7,-73.86277771,40.7690506,1,Y,-73.9774704,40.74806213,1,25,0.5,0.5,6.35,5.54,0.3,38.19,,
1,2/21/2016 12:36,2/21/2016 13:05,2,8.8,-73.97109222,40.76397324,1,Y,-73.97872925,40.67924881,1,29.5,0,0.5,7.55,0,0.3,37.85,,
1,2/23/2016 8:24,2/23/2016 8:28,1,0.6,-73.98735046,40.77103043,1,Y,-73.98898315,40.77728271,1,5,0,0.5,1,0,0.3,6.8,,
1,2/11/2016 3:53,2/11/2016 4:23,1,13.9,-73.98706055,40.76015091,1,Y,-73.96637726,40.63639069,2,39.5,0.5,0.5,0,0,0.3,40.8,,
1,2/18/2016 11:27,2/18/2016 11:31,1,0.7,-73.95431519,40.78391647,1,Y,-73.96204376,40.77607346,1,5,0,0.5,1,0,0.3,6.8,,
1,2/22/2016 16:45,2/22/2016 17:24,1,17.7,-73.77674866,40.64528656,2,Y,-73.99169159,40.74241638,2,52,4.5,0.5,0,5.54,0.3,62.84,,
1,2/14/2016 17:38,2/14/2016 17:43,1,0.5,-73.99267578,40.72395706,1,Y,-73.99785614,40.72803116,1,5,0,0.5,1.45,0,0.3,7.25,,
1,2/5/2016 16:27,2/5/2016 16:35,1,1.3,-73.95639801,40.78392029,1,Y,-73.97531891,40.78702164,1,7,1,0.5,1.25,0,0.3,10.05,,
1,2/11/2016 23:29,2/12/2016 0:01,1,17.5,-73.78927612,40.64727783,2,Y,-73.97399139,40.73743057,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/8/2016 21:01,2/8/2016 21:03,1,0.4,-73.98306274,40.74788284,1,Y,-73.97814178,40.75219727,1,3.5,0.5,0.5,3,0,0.3,7.8,,
1,2/10/2016 19:09,2/10/2016 19:11,2,0.6,-74.00019836,40.72179413,1,Y,-74.0080719,40.71705627,1,4,1,0.5,1.45,0,0.3,7.25,,
1,2/29/2016 9:10,2/29/2016 9:36,1,3.5,-73.98696899,40.76047516,1,Y,-73.98303986,40.72504044,2,17.5,0,0.5,0,0,0.3,18.3,,
1,2/17/2016 1:06,2/17/2016 1:21,1,3.1,-73.98898315,40.72083664,1,Y,-73.99617004,40.75344849,1,13,0.5,0.5,1,0,0.3,15.3,,
1,2/23/2016 8:35,2/23/2016 9:42,3,10.8,-73.86321259,40.76966476,1,Y,-73.97875214,40.76423645,1,46,0,0.5,10.45,5.54,0.3,62.79,,
1,2/13/2016 17:03,2/13/2016 17:15,4,1.8,-73.99206543,40.72615051,1,Y,-74.00935364,40.71531677,1,9.5,0,0.5,2,0,0.3,12.3,,
